accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.51,-2.12,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:52
-0.53,-2.10,9.77,0.00,0.00,0.00,2025-2-6,20:30:52
-0.40,-2.10,9.77,-0.00,-0.00,0.00,2025-2-6,20:30:52
-0.59,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:30:52
-0.45,-2.10,9.92,-0.00,0.00,0.00,2025-2-6,20:30:52
-0.61,-2.08,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:52
-0.63,-2.12,9.77,0.00,-0.00,0.00,2025-2-6,20:30:52
-0.51,-2.08,9.63,0.00,0.00,-0.00,2025-2-6,20:30:52
-0.65,-2.10,9.61,0.00,0.00,-0.00,2025-2-6,20:30:52
-0.61,-2.08,9.82,-0.01,-0.00,-0.00,2025-2-6,20:30:52
-0.49,-2.08,9.69,-0.00,0.00,-0.00,2025-2-6,20:30:52
-0.53,-2.10,9.71,0.00,0.00,-0.00,2025-2-6,20:30:52
-0.49,-2.10,9.71,-0.00,-0.00,-0.00,2025-2-6,20:30:52
-0.40,-2.08,9.61,0.00,0.00,-0.00,2025-2-6,20:30:52
-0.53,-2.10,9.73,-0.00,0.00,-0.00,2025-2-6,20:30:52
-0.61,-2.08,9.77,-0.00,-0.00,-0.00,2025-2-6,20:30:52
-0.57,-2.10,9.69,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.55,-2.10,9.86,-0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.57,-2.10,9.65,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.10,9.82,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.68,-2.08,9.69,0.00,0.00,0.00,2025-2-6,20:30:53
-0.65,-2.12,9.65,0.00,0.00,0.00,2025-2-6,20:30:53
-0.51,-2.10,9.71,-0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.59,-2.10,9.81,0.00,0.00,0.00,2025-2-6,20:30:53
-0.49,-2.12,9.69,-0.00,-0.00,0.00,2025-2-6,20:30:53
-0.47,-2.12,9.73,-0.00,0.00,0.00,2025-2-6,20:30:53
-0.57,-2.08,9.67,-0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.59,-2.10,9.71,0.00,0.00,-0.00,2025-2-6,20:30:53
-0.53,-2.08,9.77,-0.00,-0.00,0.00,2025-2-6,20:30:53
-0.59,-2.08,9.73,0.00,0.00,-0.00,2025-2-6,20:30:53
-0.55,-2.31,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.29,9.77,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.53,-2.08,9.75,0.00,0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.59,-2.10,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.59,-2.10,9.67,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.51,-2.10,9.86,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.57,-2.12,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.59,-2.10,9.81,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.53,-2.14,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.53,-2.10,9.71,0.00,0.00,-0.00,2025-2-6,20:30:53
-0.57,-2.10,9.84,-0.00,-0.00,-0.00,2025-2-6,20:30:53
-0.49,-2.12,9.69,-0.00,0.00,-0.00,2025-2-6,20:30:53
-0.57,-2.08,9.71,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.63,-2.08,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.47,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.55,-2.12,9.81,0.00,0.00,0.00,2025-2-6,20:30:54
-0.42,-2.08,9.71,0.00,0.00,-0.00,2025-2-6,20:30:54
-0.57,-2.10,9.75,-0.00,0.00,0.00,2025-2-6,20:30:54
-0.45,-2.12,9.84,-0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.65,-2.10,9.58,0.00,-0.01,0.00,2025-2-6,20:30:54
-0.63,-2.08,9.94,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.74,-2.10,9.71,0.01,0.00,0.00,2025-2-6,20:30:54
-0.51,-2.10,9.84,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.57,-2.08,9.65,-0.01,0.00,-0.00,2025-2-6,20:30:54
-0.49,-2.10,9.73,0.00,-0.00,0.00,2025-2-6,20:30:54
-0.65,-2.16,9.79,-0.00,-0.00,0.00,2025-2-6,20:30:54
-0.61,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.47,-2.10,9.75,-0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.55,-2.12,9.69,0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.55,-2.10,9.69,-0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.63,-2.10,9.82,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.53,-2.10,9.82,0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.45,-2.10,9.84,0.00,-0.00,0.00,2025-2-6,20:30:54
-0.55,-2.08,9.69,0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.51,-2.22,9.86,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.51,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.61,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.63,-2.10,9.71,0.00,0.00,0.00,2025-2-6,20:30:54
-0.53,-2.10,9.69,-0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.55,-2.10,9.86,-0.00,0.00,-0.00,2025-2-6,20:30:54
-0.57,-2.10,9.75,-0.00,-0.00,-0.00,2025-2-6,20:30:54
-0.59,-2.10,9.69,-0.00,-0.00,-0.00,2025-2-6,20:30:55
-0.47,-2.08,9.63,-0.00,-0.01,-0.00,2025-2-6,20:30:55
-0.78,-2.31,9.98,-0.01,-0.00,-0.00,2025-2-6,20:30:55
-0.44,-2.10,9.86,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.51,-2.10,9.59,0.01,0.00,-0.00,2025-2-6,20:30:55
-1.16,-2.12,9.86,-0.01,0.00,-0.00,2025-2-6,20:30:55
-0.57,-2.16,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:55
-0.59,-2.08,9.82,0.00,-0.00,-0.00,2025-2-6,20:30:55
-0.53,-2.10,9.73,-0.00,0.00,-0.00,2025-2-6,20:30:55
-0.55,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.55,-2.10,9.75,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.59,-2.08,9.73,-0.00,-0.00,-0.00,2025-2-6,20:30:55
-0.57,-2.08,9.65,-0.00,0.00,-0.00,2025-2-6,20:30:55
-0.55,-2.10,9.82,-0.00,0.00,-0.00,2025-2-6,20:30:55
-0.53,-2.10,9.75,0.01,-0.00,-0.00,2025-2-6,20:30:55
-0.49,-2.24,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:55
-0.63,-2.08,9.79,-0.00,-0.00,-0.00,2025-2-6,20:30:55
-0.34,-2.18,9.54,0.00,0.00,0.00,2025-2-6,20:30:55
-0.51,-2.12,9.75,-0.00,0.00,0.00,2025-2-6,20:30:55
-0.70,-2.10,9.81,-0.00,0.00,0.00,2025-2-6,20:30:55
-0.53,-2.08,9.81,0.00,-0.00,-0.00,2025-2-6,20:30:55
-0.59,-2.16,9.79,-0.01,0.00,-0.00,2025-2-6,20:30:55
-0.57,-2.08,9.77,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.53,-2.14,9.77,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.67,-2.20,9.67,0.00,0.01,-0.00,2025-2-6,20:30:55
-0.44,-2.10,9.61,0.00,-0.01,-0.00,2025-2-6,20:30:55
-0.55,-2.08,9.71,-0.01,-0.01,-0.00,2025-2-6,20:30:55
-0.57,-2.10,9.94,-0.00,-0.01,-0.00,2025-2-6,20:30:55
-0.51,-2.10,9.61,0.00,0.00,-0.00,2025-2-6,20:30:55
-0.61,-2.10,9.58,0.00,0.00,-0.00,2025-2-6,20:30:56
-0.53,-2.10,9.63,-0.00,-0.01,0.00,2025-2-6,20:30:56
-0.63,-2.08,9.81,-0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.57,-2.08,9.73,0.00,0.00,-0.00,2025-2-6,20:30:56
-0.57,-2.10,9.67,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.61,-2.10,9.69,-0.00,-0.00,0.00,2025-2-6,20:30:56
-0.53,-2.10,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.55,-2.10,9.73,0.00,0.00,-0.00,2025-2-6,20:30:56
-0.59,-2.12,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.51,-2.10,9.61,0.00,-0.00,0.00,2025-2-6,20:30:56
-0.61,-2.10,9.81,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.55,-2.10,9.73,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.57,-2.10,9.75,-0.00,-0.00,0.00,2025-2-6,20:30:56
-0.42,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.53,-2.10,9.77,0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.42,-2.12,9.77,0.00,0.00,0.00,2025-2-6,20:30:56
-0.68,-2.10,9.73,0.00,-0.00,0.00,2025-2-6,20:30:56
-0.61,-2.08,9.65,0.00,0.00,0.00,2025-2-6,20:30:56
-0.57,-2.10,9.63,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.65,-2.08,9.73,-0.00,-0.00,0.00,2025-2-6,20:30:56
-0.61,-2.08,9.69,0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.59,-2.10,9.67,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.59,-2.10,9.71,0.00,0.00,-0.00,2025-2-6,20:30:56
-0.61,-2.08,9.81,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.57,-2.14,9.71,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.49,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:30:56
-0.63,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.65,-2.12,9.63,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.57,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:56
-0.53,-2.10,9.77,-0.00,0.00,0.00,2025-2-6,20:30:57
-0.59,-2.12,9.75,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.65,-2.10,9.67,-0.00,0.00,-0.00,2025-2-6,20:30:57
-0.47,-2.10,9.73,-0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.44,-2.18,9.92,0.00,-0.00,0.00,2025-2-6,20:30:57
-0.53,-2.08,9.75,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.59,-2.08,9.61,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.34,-2.10,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.47,-2.10,9.67,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.59,-2.12,9.71,-0.00,0.00,-0.00,2025-2-6,20:30:57
-0.59,-2.10,9.77,-0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.49,-2.08,9.65,-0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.57,-2.10,9.75,-0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.47,-2.08,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.70,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.53,-2.14,9.88,-0.00,0.00,0.00,2025-2-6,20:30:57
-0.65,-2.08,9.77,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.49,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.72,-2.12,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:57
-0.63,-2.08,9.71,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.47,-2.18,9.84,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.53,-2.14,9.67,-0.00,0.00,-0.00,2025-2-6,20:30:57
-0.61,-2.10,9.88,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.42,-2.10,9.69,0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.49,-2.10,9.81,-0.00,0.00,-0.00,2025-2-6,20:30:57
-0.57,-2.10,9.73,-0.00,-0.00,0.00,2025-2-6,20:30:57
-0.61,-2.08,9.67,0.00,0.00,-0.00,2025-2-6,20:30:57
-0.61,-2.10,9.73,-0.00,-0.00,-0.00,2025-2-6,20:30:57
-0.53,-2.08,9.63,0.00,0.00,0.00,2025-2-6,20:30:57
-0.63,-2.10,9.81,0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.57,-2.12,9.73,-0.00,-0.00,0.00,2025-2-6,20:30:58
-0.61,-2.10,9.77,-0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.55,-2.10,9.77,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.51,-2.10,9.61,0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.53,-2.08,9.79,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.51,-2.08,9.69,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.47,-2.14,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.53,-2.12,9.63,-0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.61,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.51,-2.10,9.61,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.53,-2.10,9.81,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.49,-2.12,9.75,-0.00,-0.00,0.00,2025-2-6,20:30:58
-0.55,-2.12,9.79,-0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.51,-2.10,9.71,0.00,-0.00,0.00,2025-2-6,20:30:58
-0.59,-2.08,9.61,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.47,-2.12,9.79,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.55,-2.12,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.57,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.47,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.53,-2.10,9.81,-0.00,0.00,0.00,2025-2-6,20:30:58
-0.57,-2.08,9.75,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.47,-2.12,9.63,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.63,-2.10,9.84,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.57,-2.08,9.59,0.00,0.00,0.00,2025-2-6,20:30:58
-0.55,-2.10,9.58,-0.00,0.00,-0.00,2025-2-6,20:30:58
-0.61,-2.08,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:58
-0.61,-2.16,9.84,-0.01,-0.00,-0.00,2025-2-6,20:30:58
-0.55,-2.12,9.79,0.00,0.00,-0.00,2025-2-6,20:30:58
-0.55,-2.10,9.75,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.55,-2.10,9.69,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.59,-2.10,9.67,-0.00,0.00,0.00,2025-2-6,20:30:59
-0.55,-2.08,9.69,-0.00,0.00,0.00,2025-2-6,20:30:59
-0.57,-2.10,9.77,-0.00,-0.00,0.00,2025-2-6,20:30:59
-0.63,-2.10,9.79,0.00,0.00,-0.00,2025-2-6,20:30:59
-0.55,-2.10,9.75,0.00,0.00,-0.00,2025-2-6,20:30:59
-0.44,-2.10,9.61,0.00,0.00,0.00,2025-2-6,20:30:59
-0.44,-2.12,9.61,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.47,-2.08,9.84,0.00,0.01,-0.00,2025-2-6,20:30:59
-0.53,-2.10,9.63,0.00,-0.01,0.00,2025-2-6,20:30:59
-0.47,-2.08,9.73,-0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.55,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.49,-2.10,9.75,0.00,0.00,-0.00,2025-2-6,20:30:59
-0.63,-2.08,9.67,-0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.47,-2.10,9.61,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.51,-2.10,9.77,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.61,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.65,-2.12,9.73,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.51,-2.08,9.73,-0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.55,-2.10,9.65,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.53,-2.10,9.86,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.68,-2.10,9.79,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.55,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.61,-2.10,9.77,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.65,-2.10,9.73,0.00,0.00,0.00,2025-2-6,20:30:59
-0.61,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:30:59
-0.59,-2.10,9.81,0.00,-0.00,-0.00,2025-2-6,20:30:59
-0.51,-2.12,9.67,0.00,0.00,-0.00,2025-2-6,20:30:59
-0.47,-2.08,9.71,-0.00,-0.00,0.00,2025-2-6,20:31:0
-0.45,-2.08,9.82,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.12,9.63,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.67,-2.08,9.77,-0.00,0.00,0.00,2025-2-6,20:31:0
-0.51,-2.08,9.63,-0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.57,-2.10,9.67,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.10,9.69,0.00,-0.00,0.00,2025-2-6,20:31:0
-0.55,-2.12,9.79,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.10,9.75,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.53,-2.12,10.00,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.10,9.82,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.53,-2.08,9.71,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.18,9.73,-0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.61,-2.10,9.82,0.00,0.00,0.00,2025-2-6,20:31:0
-0.55,-2.10,9.61,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.12,9.86,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.57,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.61,-2.12,9.79,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.49,-2.14,9.61,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.67,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.10,9.81,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.08,9.59,-0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.61,-2.10,9.79,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.51,-2.10,9.65,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.61,-2.08,9.71,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.67,-2.10,9.69,-0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.61,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.12,9.81,-0.00,0.00,-0.00,2025-2-6,20:31:0
-0.53,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:31:0
-0.55,-2.08,9.65,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.57,-2.10,9.82,-0.00,0.00,0.00,2025-2-6,20:31:1
-0.63,-2.10,9.79,0.00,0.00,-0.00,2025-2-6,20:31:1
-0.61,-2.10,9.82,-0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.61,-2.12,9.65,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.59,-2.10,9.65,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.55,-2.10,9.77,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.53,-2.10,9.65,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.51,-2.22,9.69,-0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.55,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.61,-2.10,9.81,-0.00,0.00,0.00,2025-2-6,20:31:1
-0.55,-2.10,9.69,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.53,-2.08,9.75,0.00,0.00,-0.00,2025-2-6,20:31:1
-0.51,-2.08,9.69,0.00,-0.01,0.00,2025-2-6,20:31:1
-0.61,-2.10,9.69,0.00,0.00,-0.00,2025-2-6,20:31:1
-0.57,-2.29,9.65,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.53,-2.22,9.61,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.55,-2.10,9.73,-0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.57,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.55,-2.10,9.59,0.00,-0.00,0.00,2025-2-6,20:31:1
-0.59,-2.22,9.65,-0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.59,-2.26,9.81,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.36,-2.10,9.79,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.57,-2.10,9.86,-0.00,0.00,-0.00,2025-2-6,20:31:1
-0.61,-2.10,9.59,0.01,-0.00,-0.00,2025-2-6,20:31:1
-0.51,-2.10,9.82,-0.01,0.00,-0.00,2025-2-6,20:31:1
-0.65,-2.08,9.84,-0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.47,-2.08,9.59,0.00,-0.00,-0.00,2025-2-6,20:31:1
-0.57,-2.12,9.69,-0.01,0.00,-0.00,2025-2-6,20:31:1
-0.86,-1.93,9.67,-0.00,0.00,0.00,2025-2-6,20:31:2
-0.49,-2.35,9.79,0.00,-0.00,0.00,2025-2-6,20:31:2
-0.63,-2.08,9.84,-0.01,0.00,-0.00,2025-2-6,20:31:2
-0.45,-2.08,9.61,0.01,-0.00,-0.00,2025-2-6,20:31:2
-0.30,-2.03,9.75,0.00,-0.00,-0.00,2025-2-6,20:31:2
-0.38,-1.97,9.71,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.55,-2.20,9.82,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.59,-2.10,9.86,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.53,-2.10,9.61,0.00,-0.00,-0.00,2025-2-6,20:31:2
-0.55,-2.12,9.69,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.61,-2.10,9.88,0.00,-0.00,-0.00,2025-2-6,20:31:2
-0.44,-2.08,9.63,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.70,-2.18,9.73,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.51,-1.76,9.71,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.55,-2.10,9.71,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.57,-2.10,9.84,-0.00,-0.00,-0.00,2025-2-6,20:31:2
-0.57,-2.08,9.59,0.00,0.00,0.00,2025-2-6,20:31:2
-0.51,-2.10,9.86,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.21,-2.08,9.77,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.34,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.55,-2.10,9.73,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.68,-2.10,9.67,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.65,-2.10,9.73,-0.00,-0.00,-0.00,2025-2-6,20:31:2
-0.57,-2.10,9.84,0.00,0.00,-0.00,2025-2-6,20:31:2
-0.53,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.65,-2.18,9.75,-0.00,0.00,0.00,2025-2-6,20:31:2
-0.55,-2.08,9.79,-0.00,0.00,0.00,2025-2-6,20:31:2
-0.51,-2.08,9.75,0.01,-0.00,0.00,2025-2-6,20:31:2
-0.49,-2.16,9.77,-0.00,0.00,0.00,2025-2-6,20:31:2
-0.51,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:2
-0.51,-2.08,9.84,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.59,-2.10,9.71,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.61,-2.26,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.59,-2.12,9.79,0.00,0.00,-0.00,2025-2-6,20:31:3
-0.55,-2.12,9.67,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.55,-2.10,9.79,-0.00,0.00,0.00,2025-2-6,20:31:3
-0.65,-2.08,9.67,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.53,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.61,-2.16,9.82,0.00,0.00,-0.00,2025-2-6,20:31:3
-0.51,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.47,-2.10,9.77,-0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.53,-2.10,9.71,0.00,0.00,-0.00,2025-2-6,20:31:3
-0.61,-2.08,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.47,-2.08,9.73,-0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.57,-2.10,9.77,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.57,-2.10,9.84,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.53,-2.08,9.82,0.00,0.00,-0.00,2025-2-6,20:31:3
-0.61,-2.08,9.77,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.70,-2.12,9.71,-0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.53,-2.12,9.84,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.51,-2.10,9.63,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.65,-2.08,9.69,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.47,-2.10,9.73,0.00,0.00,-0.00,2025-2-6,20:31:3
-0.51,-2.10,9.77,-0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.65,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.55,-2.10,9.71,0.00,-0.00,0.00,2025-2-6,20:31:3
-0.49,-2.10,9.73,0.00,-0.00,-0.00,2025-2-6,20:31:3
-0.55,-2.10,9.69,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.57,-2.10,9.63,-0.00,0.00,-0.00,2025-2-6,20:31:3
-0.51,-2.10,9.75,-0.00,0.00,-0.00,2025-2-6,20:31:4
-0.49,-2.08,9.69,0.00,-0.00,-0.00,2025-2-6,20:31:4
-0.59,-2.10,9.73,0.00,-0.00,-0.00,2025-2-6,20:31:4
-0.61,-2.12,9.73,0.00,-0.00,0.00,2025-2-6,20:31:4
-0.51,-2.10,9.79,-0.00,0.00,-0.00,2025-2-6,20:31:4
-0.47,-2.10,9.69,0.00,-0.00,-0.00,2025-2-6,20:31:4
